Letters to Juliet;5/14/10
Lost Boys: The Thirst;5/12/10
Last Night;5/11/10
The Switch;5/11/10
Astral City: A Spiritual Journey;5/10/10
Triple Dog;5/10/10
Jesse Stone: No Remorse;5/9/10
BÃ©bÃ©s;5/7/10
Flicka 2;5/4/10
Never Sleep Again: The Elm Street Legacy;5/4/10
The Encounter;5/3/10
All About Evil;5/1/10
Ben Hur;5/1/10
Charlie St. Cloud;5/1/10
A Nightmare on Elm Street;4/30/10
Cosa voglio di piÃ¹;4/30/10
Comme les 5 doigts de la main;4/28/10
Iron Man 2;4/28/10
Dog Pound;4/24/10
Into the Universe with Stephen Hawking;4/24/10
Burning Palms;4/23/10
The Back-Up Plan;4/23/10
The Losers;4/23/10
My Girlfriend's Boyfriend;4/22/10
Jack and the Beanstalk;4/20/10
Peacock;4/20/10
The Drawn Together Movie: The Movie!;4/20/10
Beauty & the Briefcase;4/18/10
Riverworld;4/18/10
Beneath Hill 60;4/15/10
Death at a Funeral;4/15/10
Cemetery Junction;4/14/10
You Don't Know Jack;4/14/10
The Debt;4/11/10
Mega Piranha;4/10/10
Bal;4/9/10
Letters to God;4/9/10
Date Night;4/8/10
The Heavy;4/8/10
Furry Vengeance;4/2/10
Gekijouban Trigun: Badlands Rumble;4/2/10
Why Did I Get Married Too?;4/2/10
Clash of the Titans;4/1/10
The Perfect Game;4/1/10
The Last Song;3/31/10
Shelter;3/27/10
Greenberg;3/26/10
Hot Tub Time Machine;3/26/10
Nanny McPhee and the Big Bang;3/26/10
Bill Cunningham New York;3/24/10
Free Willy: Escape From Pirate's Cove;3/23/10
The Prince & Me 4: The Elephant Adventure;3/23/10
Kick-Ass;3/22/10
Diary of a Wimpy Kid;3/19/10
En ganske snill mann;3/19/10
Hubble 3D;3/19/10
The Runaways;3/19/10
Repo Men;3/18/10
The Bounty Hunter;3/16/10
Lemmy;3/15/10
Elektra Luxx;3/14/10
The Cutting Edge: Fire & Ice;3/14/10
American Grindhouse;3/13/10
13;3/12/10
Our Family Wedding;3/12/10
Remember Me;3/12/10
Green Zone;3/11/10
She's Out of My League;3/11/10
Zwart Water;3/11/10
La Rafle;3/10/10
PiÃ¨ce MontÃ©e;3/10/10
Five Minarets in New York;3/9/10
600 kilos d'or pur;3/7/10
How to Train Your Dragon;3/5/10
Alice in Wonderland;3/3/10
I'm Here;3/1/10
Birdemic: Shock and Terror;2/27/10
Cop Out;2/26/10
The Crazies;2/26/10
And Soon the Darkness;2/25/10
Quantum Apocalypse;2/24/10
Justice League: Crisis on Two Earths;2/23/10
The Killer Inside Me;2/19/10
Shutter Island;2/18/10
Halo Legends;2/16/10
Scooby-Doo! Abracadabra-Doo;2/16/10
Centurion;2/15/10
Boy;2/14/10
Father of Invention;2/14/10
StarStruck;2/14/10
My Name Is Khan;2/12/10
The Ghost Writer;2/12/10
The Wolfman;2/11/10
180Â° South;2/10/10
Waiting for Forever;2/10/10
Dante's Inferno: An Animated Epic;2/9/10
Temple Grandin;2/6/10
From Paris with Love;2/5/10
Frozen;2/5/10
è‰‹èˆº;2/5/10
Dear John;2/4/10
ì˜í˜•ì œ;2/4/10
Planet Hulk;2/2/10
Percy Jackson & the Olympians: The Lightning Thief;2/1/10
GÃ´ruden suranbÃ¢;1/30/10
Lying to Be Perfect;1/30/10
Edge of Darkness;1/29/10
Growth;1/29/10
When in Rome;1/29/10
The Final;1/28/10
Barbie in A Mermaid Tale;1/26/10
Louis C.K.: Hilarious;1/26/10
Sherlock Holmes;1/26/10
Joan Rivers: A Piece of Work;1/25/10
Open Season 3;1/25/10
Exit Through the Gift Shop;1/24/10
Gasland;1/24/10
Waste Land;1/24/10
Pregnancy Pact;1/23/10
YellowBrickRoad;1/23/10
Yu-Gi-Oh! 3D: Bonds Beyond Time;1/23/10
Hesher;1/22/10
Please Give;1/22/10
ProtÃ©ger et servir;1/22/10
Tucker and Dale vs Evil;1/22/10
Veer;1/22/10
Extraordinary Measures;1/21/10
Legion;1/21/10
Gainsbourg (vie hÃ©roÃ¯que);1/20/10
Aziz Ansari: Intimate Moments for a Sensual Evening;1/19/10
Smokin' Aces 2: Assassins' Ball;1/19/10
Is It Just Me?;1/15/10
The Spy Next Door;1/15/10
Henry's Crime;1/14/10
The Book of Eli;1/14/10
Tooth Fairy;1/14/10
Devil;1/13/10
Friendship!;1/13/10
Morning Glory;1/12/10
Une Petite zone de turbulences;1/12/10
Crazy on the Outside;1/8/10
Leap Year;1/8/10
æ’•ç¥¨é¢¨é›²;1/7/10
ExTerminators;1/5/10
Brotherhood;1/1/10
Ca$h;1/1/10
Harriet the Spy: Blog Wars;1/1/10
Nine Dead;1/1/10
Repeaters;1/1/10
Super Hybrid;1/1/10
The American Matrix - Age Of Deception;1/1/10
The Bunny Game;1/1/10
The Four-Faced Liar;1/1/10
The Marine 2;12/29/09
Doctor Who: The End of Time;12/26/09
Hamlet;12/26/09
The Lovely Bones;12/26/09
Nowhere Boy;12/25/09
The Gruffalo;12/25/09
3 Idiots;12/23/09
It's Complicated;12/23/09
Paranormal Entity;12/22/09
Alvin and the Chipmunks: The Squeakquel;12/21/09
The Phantom;12/20/09
Doctor Who: The Waters of Mars;12/19/09
St Trinian's 2: The Legend of Fritton's Gold;12/18/09
Did You Hear About The Morgans?;12/17/09
Crazy Heart;12/16/09
Life;12/14/09
Avatar;12/10/09
Invictus;12/10/09
R.T.T.;12/9/09
Prep & Landing;12/8/09
The Princess and the Frog;12/8/09
Alice;12/6/09
Robin Williams: Weapons of Self Destruction;12/6/09
12 Men of Christmas;12/5/09
Mrs. Miracle;12/5/09
Armored;12/4/09
Cracks;12/4/09
Everybody's Fine;12/4/09
Paa;12/4/09
Serious Moonlight;12/4/09
Transylmania;12/4/09
Nine;12/3/09
Map of the Sounds of Tokyo;12/2/09
De Dana Dan;11/27/09
Nativity!;11/27/09
Arthur et la vengeance de Maltazard;11/26/09
According to Greta;11/25/09
Le Vilain;11/25/09
Me and Orson Welles;11/25/09
The Road;11/25/09
The Boondock Saints II: All Saints Day;11/24/09
Heartless;11/21/09
Turtles Forever;11/21/09
Glorious 39;11/20/09
Kurbaan;11/20/09
The Blind Side;11/20/09
Planet 51;11/19/09
Santa Buddies;11/19/09
ThanksKilling;11/17/09
Merry Madagascar;11/16/09
Oscar et la dame Rose;11/15/09
Uncertainty;11/15/09
The Messenger;11/13/09
Women in Trouble;11/13/09
Harry Brown;11/11/09
Dug's Special Mission;11/9/09
Gabriel Iglesias: I'm Not Fat... I'm Fluffy;11/8/09
After.Life;11/7/09
Mother and Child;11/7/09
The Fourth Kind;11/6/09
Bright Star;11/5/09
Love and Other Impossible Pursuits;11/5/09
To Save A Life;11/5/09
A Christmas Carol;11/4/09
The King of Fighters;11/4/09
Hardwired;11/3/09
Summer's Blood;11/2/09
Make the Yuletide Gay;11/1/09
Amore 14;10/30/09
An Education;10/29/09
CinÃ©man;10/28/09
Michael Jackson's This Is It;10/28/09
Mutant Pumpkins from Outer Space;10/28/09
Battlestar Galactica: The Plan;10/27/09
Circle of Eight;10/27/09
Stan Helsing;10/27/09
Assassin's Creed: Lineage;10/25/09
Cirque du Freak: The Vampire's Assistant;10/23/09
Dolan's Cadillac;10/23/09
Fantastic Mr. Fox;10/23/09
The Canyon;10/23/09
Amelia;10/22/09
Die PÃ¤pstin;10/22/09
Forget Me Not;10/22/09
Ninja;10/22/09
Saw VI;10/22/09
Metropia;10/21/09
A Single Man;10/19/09
Family Guy Presents: Something, Something, Something, Dark Side;10/17/09
Oceans;10/17/09
The Men Who Stare at Goats;10/17/09
Black Dynamite;10/16/09
The Stepfather;10/16/09
Triangle;10/16/09
Where the Wild Things Are;10/16/09
Astro Boy;10/15/09
Law Abiding Citizen;10/15/09
The Descent: Part 2;10/14/09
Today's Special;10/14/09
Emma;10/11/09
2012;10/10/09
Lebanon;10/10/09
Life During Wartime;10/10/09
Stolen Lives;10/10/09
Blood Creek;10/9/09
Eating Out: All You Can Eat;10/9/09
Good Hair;10/9/09
44 Inch Chest;10/8/09
De helaasheid der dingen;10/7/09
Zombieland;10/7/09
Splice;10/6/09
Damage;10/5/09
Dark Country;10/5/09
American Virgin;10/3/09
The Keeper;10/3/09
A Serious Man;10/2/09
Mao's Last Dancer;10/1/09
Nine Miles Down;10/1/09
The Imaginarium of Doctor Parnassus;10/1/09
Universal Soldier: Regeneration;10/1/09
B.O.B.'s Big Break;9/30/09
Gentlemen Broncos;9/30/09
Ninja Assassin;9/29/09
Superman/Batman: Public Enemies;9/29/09
The Hills Run Red;9/29/09
Alabama Moon;9/27/09
Children of the Corn;9/26/09
Creation;9/25/09
I Hope They Serve Beer in Hell;9/25/09
Trailer Park Boys: Countdown to Liquor Day;9/25/09
Desert Flower;9/24/09
Surrogates;9/24/09
Loose Change 9/11: An American Coup;9/22/09
Taking Chance;9/21/09
The Age of Stupid;9/21/09
Couples Retreat;9/19/09
Open Graves;9/19/09
Jennifer's Body;9/18/09
Love Happens;9/18/09
The Firm;9/18/09
The Informant!;9/18/09
Cloudy with a Chance of Meatballs;9/17/09
Humpday;9/16/09
Solomon Kane;9/16/09
The Infidel;9/16/09
The Rebound;9/16/09
Barbie and the Three Musketeers;9/15/09
Ondine;9/14/09
Tanner Hall;9/14/09
Cairo Time;9/13/09
Leaves of Grass;9/13/09
The Invention of Lying;9/13/09
The Joneses;9/13/09
The Loved Ones;9/13/09
Whip It;9/13/09
Collapse;9/12/09
Defendor;9/12/09
Hole in One;9/12/09
Scooby-Doo! The Mystery Begins;9/12/09
The Disappearance of Alice Creed;9/12/09
The Haunted World of El Superbeasto;9/12/09
I Can Do Bad All By Myself;9/11/09
Perrierâ€™s Bounty;9/11/09
Suck;9/11/09
The Bad Lieutenant: Port of Call - New Orleans;9/11/09
The Trotsky;9/11/09
Youth in Revolt;9/11/09
Dorian Gray;9/9/09
Le Coach;9/9/09
Sorority Row;9/9/09
Survival of the Dead;9/9/09
Whiteout;9/9/09
Fear Island;9/8/09
Pandorum;9/8/09
Solitary Man;9/7/09
Capitalism: A Love Story;9/6/09
Tetsuo: The Bullet Man;9/5/09
Up in the Air;9/5/09
Waking Sleeping Beauty;9/5/09
All About Steve;9/4/09
Carriers;9/4/09
The Last Station;9/4/09
Extract;9/3/09
Gamer;9/3/09
Taking Woodstock;9/3/09
Tinker Bell and the Lost Treasure;9/3/09
BaarÃ¬a;9/2/09
Down Terrace;9/1/09
Night of the Demons;8/30/09
Deep in the Valley;8/28/09
Mystery Team;8/28/09
The September Issue;8/28/09
Wizards of Waverly Place: The Movie;8/28/09
Across the Hall;8/27/09
The Final Destination;8/26/09
Bionicle: The Legend Reborn;8/24/09
My One and Only;8/21/09
Post Grad;8/21/09
Shorts;8/21/09
The Marc Pease Experience;8/21/09
World's Greatest Dad;8/20/09
9;8/19/09
Inglourious Basterds;8/18/09
The Revenant;8/16/09
Grace;8/14/09
It Might Get Loud;8/14/09
Long Weekend;8/14/09
Nothing Personal;8/14/09
Rampage;8/14/09
The Goods: Live Hard, Sell Hard;8/14/09
The Time Traveler's Wife;8/14/09
Case 39;8/13/09
Cabin Fever 2: Spring Fever;8/11/09
Road Trip: Beer Pong;8/11/09
Cold Souls;8/7/09
Bandslam;8/6/09
Julie & Julia;8/6/09
Merantau;8/6/09
Nightmares in Red, White and Blue;8/6/09
District 9;8/5/09
Garfield's Pet Force;8/5/09
G.I. Joe: The Rise of Cobra;8/4/09
Aliens in the Attic;7/31/09
Bring It On: Fight to the Finish;7/31/09
Funny People;7/31/09
Paper Heart;7/31/09
The Cove;7/31/09
Adam;7/29/09
Jusqu'Ã  toi;7/29/09
Cencoroll;7/28/09
Green Lantern: First Flight;7/28/09
Doctor Who: Planet of the Dead;7/26/09
Middle of Nowhere;7/24/09
Orphan;7/24/09
The Ugly Truth;7/24/09
Une semaine sur deux;7/22/09
Coco;7/21/09
G-Force;7/21/09
Stargate SG-1: Children of the Gods;7/21/09
Labor Pains;7/19/09
(500) Days of Summer;7/17/09
Homecoming;7/17/09
Possession;7/16/09
Dread;7/14/09
I Love You, Beth Cooper;7/10/09
Weather Girl;7/10/09
The Collector;7/9/09
BrÃ¼no;7/8/09
Harry Potter and the Half-Blood Prince;7/7/09
The Private Lives of Pippa Lee;7/7/09
Public Enemies;7/1/09
Ice Age: Dawn of the Dinosaurs;6/29/09
I Hate Valentine's Day;6/27/09
Ju-on: Shiroi rÃ´jo;6/27/09
Jean Charles;6/26/09
My Sister's Keeper;6/26/09
Virtuality;6/26/09
Giallo;6/25/09
Exam;6/19/09
Imagine That;6/19/09
Transformers: Revenge of the Fallen;6/19/09
Whatever Works;6/19/09
American Pie Presents: The Book of Love;6/18/09
Princess Protection Program;6/18/09
Year One;6/18/09
Boogie Woogie;6/17/09
Lascars;6/17/09
Tellement proches;6/17/09
Paper Man;6/15/09
Beautiful Kate;6/13/09
Hachi: A Dog's Tale;6/13/09
Moon;6/12/09
Un'estate ai Caraibi;6/12/09
Doghouse;6/11/09
Tetro;6/11/09
The Taking of Pelham 1 2 3;6/11/09
Baby on Board;6/9/09
A Perfect Getaway;6/8/09
Shrink;6/8/09
Away We Go;6/5/09
Land of the Lost;6/5/09
The Hangover;6/5/09
Home;6/3/09
Van Wilder: Freshman Year;6/2/09
The Proposal;6/1/09
Into the Storm;5/31/09
The War Boys;5/30/09
2081;5/29/09
Partly Cloudy;5/28/09
Looking for Eric;5/27/09
Prison Break: The Final Break;5/26/09
The Devil's Tomb;5/26/09
Dance Flick;5/22/09
Tormented;5/22/09
Night at the Museum: Battle of the Smithsonian;5/20/09
Terminator Salvation;5/20/09
Mega Shark vs Giant Octopus;5/19/09
Antichrist;5/18/09
Agora;5/17/09
L'ArmÃ©e du crime;5/17/09
Middle Men;5/17/09
Bitch Slap;5/16/09
Jim Jefferies: I Swear to God;5/16/09
Veronika Decides to Die;5/16/09
Fish Tank;5/14/09
TiMER;5/14/09
Angels & Demons;5/13/09
Up;5/13/09
The Grudge 3;5/12/09
The Maiden Heist;5/9/09
Powder Blue;5/8/09
Star Trek;5/6/09
Enter the Void;5/5/09
The Hunt for Gollum;5/4/09
Driven To Kill;5/1/09
Ghosts of Girlfriends Past;5/1/09
The Limits of Control;5/1/09
The Tournament;5/1/09
Legally Blondes;4/28/09
S. Darko;4/28/09
The Terminators;4/28/09
X-Men Origins: Wolverine;4/28/09
Beautiful;4/27/09
The Human Centipede (First Sequence);4/26/09
The Good Guy;4/25/09
The House of the Devil;4/25/09
Don McKay;4/24/09
Fighting;4/24/09
Obsessed;4/24/09
Paintball;4/24/09
Tell-Tale;4/24/09
The Soloist;4/24/09
Accidents Happen;4/23/09
Stay Cool;4/23/09
Into the Blue 2: The Reef;4/21/09
Iron Maiden: Flight 666;4/21/09
My Fake Fiance;4/19/09
The Courageous Heart of Irena Sendler;4/19/09
Grey Gardens;4/18/09
State of Play;4/17/09
Crank: High Voltage;4/16/09
Direct Contact;4/16/09
Night Train;4/15/09
Hannah Montana: The Movie;4/10/09
Observe and Report;4/10/09
A Very Potter Musical;4/9/09
Adventureland;4/3/09
Alien Trespass;4/3/09
Fast & Furious;4/2/09
John Rabe;4/2/09
Laid to Rest;4/2/09
Dragonball Evolution;4/1/09
The Boat That Rocked;4/1/09
The Wild and Wonderful Whites of West Virginia;4/1/09
From Within;3/31/09
The Damned United;3/27/09
The Haunting in Connecticut;3/27/09
Chloe;3/25/09
Happily N'Ever After 2;3/24/09
Tales of the Black Freighter;3/24/09
Super Rhino;3/21/09
I Love You, Man;3/20/09
12 Rounds;3/19/09
Duplicity;3/19/09
Monsters vs Aliens;3/19/09
The Three Investigators and the Secret of Terror Castle;3/19/09
Lesbian Vampire Killers;3/16/09
Drag Me to Hell;3/15/09
The Twilight Saga: New Moon;3/15/09
Objectified;3/14/09
In Her Skin;3/13/09
Miss March;3/13/09
The Last House on the Left;3/13/09
Race to Witch Mountain;3/12/09
17 Again;3/11/09
Seulpeumboda deo seulpeun Iyagi;3/11/09
Book of Blood;3/7/09
City Island;3/6/09
Green Street Hooligans 2;3/5/09
Watchmen;3/5/09
The Young Victoria;3/4/09
Ace Ventura Jr: Pet Detective;3/3/09
Wonder Woman;3/3/09
Red Riding: In the Year of Our Lord 1974;2/28/09
Red Riding: In the Year of Our Lord 1983;2/28/09
Anaconda 4: Trail of Blood;2/27/09
Crossing Over;2/27/09
Echelon Conspiracy;2/27/09
Jonas Brothers: The Concert Experience;2/27/09
Prayers for Bobby;2/27/09
Street Fighter: The Legend of Chun-Li;2/27/09
Barbie Presents: Thumbelina;2/24/09
Futurama: Into the Wild Green Yonder;2/23/09
Fired Up!;2/20/09
In the Electric Mist;2/20/09
Walled In;2/20/09
35 Rhums;2/18/09
Banlieue 13 - Ultimatum;2/18/09
Dead Like Me: Life After Death;2/17/09
Feast III: The Happy Finish;2/17/09
Screamers: The Hunting;2/17/09
Madea Goes to Jail;2/16/09
Spectacular!;2/16/09
Under the Sea 3D;2/13/09
Friday the 13th;2/11/09
ChÃ©ri;2/10/09
Der Knochenmann;2/9/09
The Countess;2/9/09
The Secret of Kells;2/9/09
Cherrybomb;2/8/09
Blood and Bone;2/7/09
Gifted Hands: The Ben Carson Story;2/7/09
The Shortcut;2/7/09
Wild Cherry;2/7/09
Fanboys;2/6/09
He's Just Not That Into You;2/6/09
Horsemen;2/6/09
My Life in Ruins;2/6/09
Next Day Air;2/6/09
Personal Effects;2/6/09
Push;2/6/09
The Pink Panther 2;2/6/09
Beyond a Reasonable Doubt;2/5/09
Confessions of a Shopaholic;2/5/09
Coraline;2/5/09
Infestation;2/5/09
Like Dandelion Dust;2/5/09
The Jerk Theory;2/5/09
His Name Was Jason: 30 Years of Friday the 13th;2/3/09
Kevin Hart: I'm a Grown Little Man;2/3/09
The International;2/3/09
Space Buddies;2/2/09
Lightbulb;2/1/09
Talhotblond;2/1/09
New in Town;1/30/09
The Uninvited;1/30/09
Espion(s);1/28/09
Brothers;1/27/09
Hulk vs. Thor;1/27/09
Hulk vs. Wolverine;1/27/09
Afro Samurai: Resurrection;1/25/09
Che: Part Two;1/24/09
Ink;1/23/09
In the Loop;1/22/09
Underworld: Rise of the Lycans;1/22/09
Motherhood;1/21/09
The Girlfriend Experience;1/20/09
Five Minutes of Heaven;1/19/09
Mammoth;1/19/09
The Winning Season;1/19/09
Arlen Faber;1/18/09
Big Fan;1/18/09
I Love You Phillip Morris;1/18/09
The Yes Men Fix the World;1/18/09
Wuthering Heights;1/18/09
Amreeka;1/17/09
The Greatest;1/17/09
The Vicious Kind;1/17/09
When You're Strange;1/17/09
Brooklyn's Finest;1/16/09
Hotel for Dogs;1/16/09
My Bloody Valentine;1/16/09
Spread;1/16/09
The Killing Room;1/16/09
Elsewhere;1/15/09
Paul Blart: Mall Cop;1/15/09
La Guerre des Miss;1/14/09
The Lodger;1/14/09
Balls Out: The Gary Houseman Story;1/13/09
Hit and Run;1/13/09
Without a Paddle: Nature's Calling;1/13/09
Bride Wars;1/9/09
The Butterfly Effect 3: Revelations;1/9/09
The Diary of Anne Frank;1/9/09
The Unborn;1/9/09
Thick as Thieves;1/9/09
Sherlock Holmes;1/7/09
Behind Enemy Lines III: Colombia;1/6/09
Sorority Wars;1/2/09
A Dangerous Man;1/1/09
Against the Dark;1/1/09
Alma;1/1/09
Ben 10: Alien Swarm;1/1/09
Best Worst Movie;1/1/09
Command Performance;1/1/09
Dadnapped;1/1/09
Dead Man Running;1/1/09
Deadline;1/1/09
Fame;1/1/09
From Time to Time;1/1/09
Give 'em Hell, Malone;1/1/09
Goal! III: Taking On The World;1/1/09
Hunter Prey;1/1/09
Italians;1/1/09
Leningrad;1/1/09
Logorama;1/1/09
Not Forgotten;1/1/09
Sweet Karma;1/1/09
Table for Three;1/1/09
The Last Templar;1/1/09
The Six Wives of Henry Lefay;1/1/09
The Slammin' Salmon;1/1/09
The Thaw;1/1/09
Triage;1/1/09
Vertige;1/1/09
Wrong Turn 3: Left for Dead;1/1/09
ZMD: Zombies of Mass Destruction;1/1/09
Defiance;12/31/08
Doctor Who: The Next Doctor;12/25/08
Ghajini;12/25/08
Last Chance Harvey;12/25/08
Marley & Me;12/25/08
The Other Man;12/25/08
The Spirit;12/25/08
Valkyrie;12/25/08
Bedtime Stories;12/24/08
Pulse 3;12/23/08
Nothing But the Truth;12/19/08
Revolutionary Road;12/19/08
Comme les autres;12/18/08
Max Manus;12/18/08
Seven Pounds;12/18/08
The Yellow Handkerchief;12/17/08
Pinocchio;12/14/08
Tokyo Mater;12/12/08
What Doesn't Kill You;12/12/08
Good;12/11/08
Inkheart;12/11/08
Sleep Dealer;12/10/08
The Day the Earth Stood Still;12/10/08
The Reader;12/10/08
Gran Torino;12/9/08
Yes Man;12/9/08
The Librarian: The Curse of the Judas Chalice;12/7/08
Flirting with Forty;12/6/08
Journey to the Edge of the Universe;12/6/08
Cadillac Records;12/5/08
Extreme Movie;12/5/08
Long nga;12/5/08
Punisher: War Zone;12/5/08
The Children;12/5/08
Ong Bak 2;12/4/08
A Matter of Loaf and Death;12/3/08
Pour elle;12/3/08
Einstein and Eddington;11/29/08
Doubt;11/27/08
Four Christmases;11/26/08
Milk;11/26/08
Transporter 3;11/26/08
The Curious Case of Benjamin Button;11/24/08
24: Redemption;11/23/08
Gardens of the Night;11/21/08
Bolt;11/20/08
Twilight;11/20/08
Two Lovers;11/19/08
Australia;11/18/08
BURNâ€¢E;11/17/08
Oorlogswinter;11/17/08
Jeff Dunham: Jeff Dunham's Very Special Christmas Special;11/16/08
Robot Chicken: Star Wars Episode II;11/16/08
Killshot;11/13/08
Vilaine;11/12/08
One-Eyed Monster;11/11/08
The Clique;11/11/08
La JournÃ©e de la jupe;11/9/08
Kung Fu Panda: Secrets of the Furious Five;11/8/08
iCarly: iGo to Japan;11/8/08
Major Movie Star;11/7/08
Soul Men;11/7/08
Another Gay Sequel: Gays Gone Wild!;11/6/08
House;11/6/08
Bouquet final;11/5/08
The Informers;11/5/08
Futurama: Bender's Game;11/3/08
Dear Zachary: A Letter to a Son About His Father;10/31/08
Si puÃ² fare;10/31/08
Splinter;10/31/08
The Haunting of Molly Hartley;10/31/08
Center Stage : Turn It Up;10/30/08
Madagascar: Escape 2 Africa;10/30/08
Quantum of Solace;10/30/08
The Other End of the Line;10/29/08
The Tale of Despereaux;10/29/08
The Prince & Me 3: A Royal Honeymoon;10/28/08
Dead Set;10/27/08
Dead Space: Downfall;10/27/08
Tinker Bell;10/27/08
While She Was Out;10/27/08
Dream Boy;10/24/08
Synecdoche, New York;10/24/08
Vacancy 2: The First Cut;10/24/08
Ãšltima Parada 174;10/24/08
Saw V;10/23/08
High School Musical 3: Senior Year;10/22/08
Boogeyman 3;10/18/08
A Film with Me in It;10/17/08
Flashbacks of a Fool;10/17/08
Parasomnia;10/17/08
Passchendaele;10/17/08
W.;10/17/08
What Just Happened;10/17/08
Franklyn;10/16/08
Max Payne;10/16/08
Sex Drive;10/16/08
Train;10/16/08
Coluche, L'histoire d'un Mec;10/15/08
Frost/Nixon;10/15/08
Dance of the Dead;10/14/08
Diario de una ninfÃ³mana;10/14/08
Body of Lies;10/10/08
Quarantine;10/10/08
The Express;10/10/08
The Hurt Locker;10/10/08
Amusement;10/9/08
Birds of America;10/9/08
Bronson;10/9/08
City of Ember;10/7/08
Feast II: Sloppy Seconds;10/7/08
Joy Ride 2: Dead Ahead;10/7/08
MamÃ¡;10/7/08
Red;10/7/08
Kill Switch;10/6/08
Little Ashes;10/6/08
NYC: Tornado Terror;10/4/08
Beverly Hills Chihuahua;10/3/08
Good Dick;10/3/08
Nick and Norah's Infinite Playlist;10/3/08
Rachel Getting Married;10/3/08
æ±äº¬æ®‹é…·è­¦å¯Ÿ;10/3/08
Clubbed;10/2/08
Young @ Heart;10/2/08
Zeitgeist: Addendum;10/2/08
Afterwards;10/1/08
Go Fast;10/1/08
Louis C.K.: Chewed Up;10/1/08
Religulous;10/1/08
The Crew;10/1/08
Pulse 2: Afterlife;9/30/08
Chris Rock: Kill the Messenger;9/27/08
Appaloosa;9/26/08
Choke;9/26/08
Fireproof;9/26/08
Nights in Rodanthe;9/26/08
Passengers;9/26/08
The Lucky Ones;9/26/08
Bo chi tung wah;9/25/08
Eagle Eye;9/25/08
Open Season 2;9/24/08
XIII;9/24/08
Bill Burr: Why Do I Do This?;9/23/08
Niko: LentÃ¤jÃ¤n poika;9/22/08
Alien Raiders;9/21/08
Seventh Moon;9/20/08
Ghost Town;9/19/08
Igor;9/19/08
Lakeview Terrace;9/19/08
My Best Friend's Girl;9/19/08
Fire and Ice: The Dragon Chronicles;9/18/08
Zack and Miri Make a Porno;9/18/08
The Secret Life of Bees;9/17/08
Another Cinderella Story;9/16/08
Miracle at St. Anna;9/15/08
Coco Chanel;9/13/08
Keith;9/13/08
Eden Lake;9/12/08
The Family That Preys;9/12/08
The Women;9/12/08
Towelhead;9/12/08
Fifty Dead Men Walking;9/10/08
Gigantic;9/9/08
Pride and Glory;9/9/08
The Brothers Bloom;9/9/08
The Burrowers;9/9/08
Lymelife;9/8/08
One Week;9/8/08
Flash of Genius;9/7/08
Food, Inc.;9/7/08
Krabat;9/7/08
Management;9/7/08
The Stoning of Soraya M.;9/7/08
The Wrestler;9/7/08
Deadgirl;9/6/08
Disgrace;9/6/08
More Than a Game;9/6/08
Pontypool;9/6/08
The Secret of Moonacre;9/6/08
Burn After Reading;9/5/08
Che: Part One;9/5/08
Surfer, Dude;9/5/08
The Duchess;9/5/08
$9.99;9/4/08
RockNRolla;9/4/08
Next Avengers: Heroes of Tomorrow;9/2/08
Alone in the Dark 2;9/1/08
Vinyan;8/30/08
Disaster Movie;8/29/08
College;8/28/08
Not Quite Hollywood;8/28/08
Le Silence de Lorna;8/27/08
The Little Mermaid: Ariel's Beginning;8/26/08
Tropic Thunder: Rain of Madness;8/26/08
Breathing Room;8/25/08
Foo Fighters: Live at Wembley Stadium;8/25/08
